rank,track,primaryArtist,artistCredits,year,trackId,trackPlayUrl,trackPreviewUrl,trackPopularity,durationMs,key,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,albumName,albumArtUrl
12,"Girlfriend",Avril Lavigne,Avril Lavigne,2007-01-01T07:00:00.000Z,45hOioMDJktr86iKDHC8gr,https://open.spotify.com/track/45hOioMDJktr86iKDHC8gr,https://p.scdn.co/mp3-preview/bf7d1b11bb867c8be04f222a970e80dd525e1b51?cid=957b95b824cd41e99aa58c2c544d8191,76,216600,7,1,4,0.000738,0.56,0.959,0.000206,0.209,-2.433,0.102,0.67,163.983,The Best Damn Thing (Expanded Edition),https://i.scdn.co/image/ab67616d00001e02476cdf5837ae39eee951cc15
13,"Makes Me Wonder",Maroon 5,Maroon 5,2007-01-01T07:00:00.000Z,1lHXlGlve5Zx8tXLhyjDwM,https://open.spotify.com/track/1lHXlGlve5Zx8tXLhyjDwM,,56,211080,7,1,4,0.00485,0.803,0.851,0.000358,0.0577,-2.429,0.0357,0.881,113.996,It Won't Be Soon Before Long.,https://i.scdn.co/image/ab67616d00001e029741173cf2b32dab39424538
14,"Party Like a Rockstar",Shop Boyz,Shop Boyz,2007-01-01T07:00:00.000Z,07SajbxT3mMTKhbkGjVMBW,https://open.spotify.com/track/07SajbxT3mMTKhbkGjVMBW,,41,214640,6,0,4,0.00495,0.656,0.92,0.00633,0.347,-4.133,0.0441,0.784,150.068,Party Like A Rockstar (Choppa Dunks Remix),https://i.scdn.co/image/ab67616d00001e02cff51c495a2098ad7643a561
15,"Smack That",Akon,Akon featuring Eminem,2007-01-01T07:00:00.000Z,2kQuhkFX7uSVepCD3h29g5,https://open.spotify.com/track/2kQuhkFX7uSVepCD3h29g5,,71,212360,5,0,4,0.321,0.939,0.742,0,0.107,-5.171,0.0467,0.924,118.978,Konvicted,https://i.scdn.co/image/ab67616d00001e02d9bcf5565005950b353bc9cf
16,"This Is Why I'm Hot",Mims,Mims,2007-01-01T07:00:00.000Z,0AA6zq5ArZ1sSH7VIMi4NK,https://open.spotify.com/track/0AA6zq5ArZ1sSH7VIMi4NK,,60,253707,8,1,4,0.277,0.621,0.6,0,0.495,-6.349,0.576,0.485,80.021,Music Is My Savior,https://i.scdn.co/image/ab67616d00001e02ef4e6a5820969469d9878b35
17,"It's Not Over",Daughtry,Daughtry,2007-01-01T07:00:00.000Z,234RqTZmnDTnxWlVciXHLD,https://open.spotify.com/track/234RqTZmnDTnxWlVciXHLD,https://p.scdn.co/mp3-preview/df20403fd89cdb8ebbb21f5d3b1f109ed66a0fb1?cid=957b95b824cd41e99aa58c2c544d8191,60,214831,10,0,4,0.0503,0.428,0.919,0,0.245,-3.245,0.0618,0.294,145.927,Daughtry (Deluxe Edition),https://i.scdn.co/image/ab67616d00001e0291eca63cca2e2a766e78f705
18,"The Way I Are",Timbaland,Timbaland featuring Keri Hilson,2007-01-01T07:00:00.000Z,2bLqfJjuC5syrsgDsZfGmn,https://open.spotify.com/track/2bLqfJjuC5syrsgDsZfGmn,,77,179120,3,0,4,0.181,0.731,0.807,0.751,0.319,-6.492,0.1,0.765,114.759,Shock Value,https://i.scdn.co/image/ab67616d00001e024ed674ab91bdc566534f9285
19,"Fergalicious",Fergie,Fergie featuring will.i.am,2007-01-01T07:00:00.000Z,1D066zixBwqFYqBhKgdPzp,https://open.spotify.com/track/1D066zixBwqFYqBhKgdPzp,,72,292373,8,0,4,0.0576,0.906,0.584,0,0.128,-7.72,0.316,0.831,129.055,The Dutchess,https://i.scdn.co/image/ab67616d00001e02cd6e744e8eef1e97b80c5771
20,"Crank That (Soulja Boy)",Soulja Boy Tell 'Em,Soulja Boy Tell 'Em,2007-01-01T07:00:00.000Z,66TRwr5uJwPt15mfFkzhbi,https://open.spotify.com/track/66TRwr5uJwPt15mfFkzhbi,,76,221933,0,1,4,0.515,0.736,0.74,0,0.0468,-2.18,0.0786,0.803,140.141,souljaboytellem.com,https://i.scdn.co/image/ab67616d00001e028a6a328ced07af494400584b
21,"Give It to Me",Timbaland,Timbaland featuring Nelly Furtado and Justin Timberlake,2007-01-01T07:00:00.000Z,0wbDgMuAoy7O7pL3a69uZx,https://open.spotify.com/track/0wbDgMuAoy7O7pL3a69uZx,,67,234027,8,1,4,0.168,0.975,0.711,0.000552,0.0799,-3.904,0.0632,0.815,110.621,Shock Value,https://i.scdn.co/image/ab67616d00001e02755a9f1e89ad8e8cf91d4956
22,"What Goes Around... Comes Around",Justin Timberlake,Justin Timberlake,2007-01-01T07:00:00.000Z,3pD0f7hSJg2XdQ6udw5Tey,https://open.spotify.com/track/3pD0f7hSJg2XdQ6udw5Tey,https://p.scdn.co/mp3-preview/f6f07bf44c8293d4ef5aa1bd76d0ef5ab8713775?cid=957b95b824cd41e99aa58c2c544d8191,72,448573,7,1,4,0.122,0.687,0.723,0.00102,0.573,-4.751,0.0709,0.432,76,FutureSex/LoveSounds,https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091
23,"Cupid's Chokehold",Gym Class Heroes,Gym Class Heroes featuring Patrick Stump,2007-01-01T07:00:00.000Z,2Lhdl74nwwVGOE2Gv35QuK,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK,https://p.scdn.co/mp3-preview/aa1ffc19b8b6b8cea5446b81b5ec3d1254231c94?cid=957b95b824cd41e99aa58c2c544d8191,70,243773,1,0,4,0.237,0.72,0.744,0,0.255,-6.938,0.12,0.619,78.953,The Papercut Chronicles,https://i.scdn.co/image/ab67616d00001e02f335d8387c3658831112f914
24,"How to Save a Life",The Fray,The Fray,2007-01-01T07:00:00.000Z,5fVZC9GiM4e8vu99W0Xf6J,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,https://p.scdn.co/mp3-preview/c808e35b385571cbda7ccf893c9c568b83a0390d?cid=957b95b824cd41e99aa58c2c544d8191,82,262533,10,1,4,0.269,0.64,0.743,0,0.101,-4.08,0.0379,0.361,122.035,How To Save A Life,https://i.scdn.co/image/ab67616d00001e0259b8b957f164ce660919f1f4
25,"Home",Daughtry,Daughtry,2007-01-01T07:00:00.000Z,2mobr1UlKjhxDTOVqng3jw,https://open.spotify.com/track/2mobr1UlKjhxDTOVqng3jw,https://p.scdn.co/mp3-preview/e29216496bee885ffe8bc93936caa5a6275a8846?cid=957b95b824cd41e99aa58c2c544d8191,58,255652,6,1,4,0.00217,0.443,0.853,0.00000177,0.198,-3.885,0.0361,0.338,143.986,Daughtry (Deluxe Edition),https://i.scdn.co/image/ab67616d00001e0291eca63cca2e2a766e78f705
26,"My Love",Justin Timberlake,Justin Timberlake featuring T.I.,2007-01-01T07:00:00.000Z,4NeOWqHmlrGRuBvsLJC9rL,https://open.spotify.com/track/4NeOWqHmlrGRuBvsLJC9rL,https://p.scdn.co/mp3-preview/e3c89e86be573448606421ca3d65660e0092a365?cid=957b95b824cd41e99aa58c2c544d8191,72,276160,11,0,4,0.277,0.771,0.68,0.0000118,0.682,-5.881,0.224,0.808,119.952,FutureSex/LoveSounds Deluxe Edition,https://i.scdn.co/image/ab67616d00001e02c68f26a3d34fbd0faed2b473
27,"Stronger",Kanye West,Kanye West,2007-01-01T07:00:00.000Z,4fzsfWzRhPawzqhX8Qt9F3,https://open.spotify.com/track/4fzsfWzRhPawzqhX8Qt9F3,,81,311867,10,0,4,0.00564,0.617,0.717,0,0.408,-7.858,0.153,0.49,103.992,Graduation,https://i.scdn.co/image/ab67616d00001e029bbd79106e510d13a9a5ec33
28,"We Fly High",Jim Jones,Jim Jones,2007-01-01T07:00:00.000Z,3RGyFugqjQjlL8XX0NW8dZ,https://open.spotify.com/track/3RGyFugqjQjlL8XX0NW8dZ,https://p.scdn.co/mp3-preview/9ddfc157d9a4c1db88e754a01f667978ada04cc4?cid=957b95b824cd41e99aa58c2c544d8191,57,236080,1,1,5,0.0791,0.506,0.799,0,0.0929,-6.58,0.38,0.461,120.405,Hustler's P.O.M.E. (Product Of My Environment),https://i.scdn.co/image/ab67616d00001e02c79258a82a9c62cb61235d4c
29,"U + Ur Hand",Pink,Pink,2007-01-01T07:00:00.000Z,1iOJQhxKSJ7dg3Dk03yPnl,https://open.spotify.com/track/1iOJQhxKSJ7dg3Dk03yPnl,https://p.scdn.co/mp3-preview/9279d330d3e53a007e17c64b9c845ec36518840f?cid=957b95b824cd41e99aa58c2c544d8191,64,214387,0,1,4,0.00144,0.709,0.891,0,0.034,-3.688,0.0528,0.886,141.04,I'm Not Dead,https://i.scdn.co/image/ab67616d00001e020156b42e6443277454bb30fa
30,"Walk It Out",Unk,Unk,2007-01-01T07:00:00.000Z,6PBAPjshd2JfEiWpdf3C2a,https://open.spotify.com/track/6PBAPjshd2JfEiWpdf3C2a,https://p.scdn.co/mp3-preview/a0cb1465981575f2b033ba7cab461379bfdc99a6?cid=957b95b824cd41e99aa58c2c544d8191,58,173040,1,0,4,0.0982,0.794,0.777,0,0.202,-3.696,0.0813,0.706,160.022,Beat'n Down Yo Block,https://i.scdn.co/image/ab67616d00001e0246a341b75ecd2ff3f30e1e37
31,"Beautiful Girls",Sean Kingston,Sean Kingston,2007-01-01T07:00:00.000Z,1hGy2eLcmC8eKx7qr1tOqx,https://open.spotify.com/track/1hGy2eLcmC8eKx7qr1tOqx,https://p.scdn.co/mp3-preview/149a2a28b7acbe31096d9f3cb4618ef08926c8b2?cid=957b95b824cd41e99aa58c2c544d8191,79,225373,1,0,4,0.15,0.762,0.661,0,0.256,-6.075,0.0687,0.769,130.009,Beautiful Girls,https://i.scdn.co/image/ab67616d00001e026a45d20e414fbc456ecea553
32,"This Ain't a Scene, It's an Arms Race",Fall Out Boy,Fall Out Boy,2007-01-01T07:00:00.000Z,1oagRT7LfpVlNJN6FSZDGp,https://open.spotify.com/track/1oagRT7LfpVlNJN6FSZDGp,,68,212040,9,1,4,0.000747,0.435,0.887,0,0.0327,-4.07,0.0636,0.408,199.935,Infinity On High,https://i.scdn.co/image/ab67616d00001e02ff59837e170f95a373afc0ec
33,"Bartender",T-Pain,T-Pain featuring Akon,2007-01-01T07:00:00.000Z,5kxddRG1RZaZROadk7iC4D,https://open.spotify.com/track/5kxddRG1RZaZROadk7iC4D,https://p.scdn.co/mp3-preview/b6e92ab695296bb9e7ca29382cbea4ae24b27bbc?cid=957b95b824cd41e99aa58c2c544d8191,70,238800,8,1,4,0.0611,0.675,0.394,0,0.214,-8.539,0.133,0.405,104.987,Epiphany,https://i.scdn.co/image/ab67616d00001e02aad32187513cd6916ddd3c87
34,"Pop, Lock & Drop It",Huey,Huey,2007-01-01T07:00:00.000Z,6vs9xToxh23nXF8sucqnfP,https://open.spotify.com/track/6vs9xToxh23nXF8sucqnfP,https://p.scdn.co/mp3-preview/61df37674182758f625f8f9e9624d16444f2e448?cid=957b95b824cd41e99aa58c2c544d8191,52,263240,0,1,4,0.000756,0.745,0.568,0,0.159,-8.332,0.164,0.493,144.14,"Pop, Lock & Drop It (Main Version)",https://i.scdn.co/image/ab67616d00001e02cf6d778e150893c07ec82d57
35,"Runaway Love",Ludacris,Ludacris featuring Mary J. Blige,2007-01-01T07:00:00.000Z,3QnEp4rluCxUwgpXT43jmC,https://open.spotify.com/track/3QnEp4rluCxUwgpXT43jmC,,53,280680,1,1,4,0.329,0.405,0.721,0,0.252,-6.97,0.283,0.815,92.854,Release Therapy,https://i.scdn.co/image/ab67616d00001e021ff60896218b50e65daa0372
36,"Rockstar",Nickelback,Nickelback,2007-01-01T07:00:00.000Z,6n9yCXvLhnYMgJIiIcMu7D,https://open.spotify.com/track/6n9yCXvLhnYMgJIiIcMu7D,https://p.scdn.co/mp3-preview/5285e2cc8c38bd7ac59a0c258af9253b66145eb7?cid=957b95b824cd41e99aa58c2c544d8191,69,252040,0,1,4,0.0459,0.616,0.91,0,0.343,-3.004,0.0386,0.693,144.073,All the Right Reasons (Special Edition),https://i.scdn.co/image/ab67616d00001e02370c5990491ceebeb40fa045
37,"Thnks fr th Mmrs",Fall Out Boy,Fall Out Boy,2007-01-01T07:00:00.000Z,3Zwu2K0Qa5sT6teCCHPShP,https://open.spotify.com/track/3Zwu2K0Qa5sT6teCCHPShP,,78,203507,10,0,4,0.00511,0.459,0.891,0,0.106,-5.057,0.0623,0.588,154.837,Infinity On High,https://i.scdn.co/image/ab67616d00001e02ff59837e170f95a373afc0ec
38,"What I've Done",Linkin Park,Linkin Park,2007-01-01T07:00:00.000Z,18lR4BzEs7e3qzc0KVkTpU,https://open.spotify.com/track/18lR4BzEs7e3qzc0KVkTpU,https://p.scdn.co/mp3-preview/b2bdf31db7c3a90dfa8f5c7539f8832c4089afe8?cid=957b95b824cd41e99aa58c2c544d8191,77,205613,5,1,4,0.0141,0.623,0.93,0.00000164,0.138,-5.285,0.0324,0.287,120.119,Minutes to Midnight,https://i.scdn.co/image/ab67616d00001e0246e207de66ba06422897f769
39,"Summer Love",Justin Timberlake,Justin Timberlake,2007-01-01T07:00:00.000Z,1MBM7CyZbwJpVbbZJnHHRg,https://open.spotify.com/track/1MBM7CyZbwJpVbbZJnHHRg,https://p.scdn.co/mp3-preview/894122e720990ffb976e0ce3c3a2f37b6087d7d0?cid=957b95b824cd41e99aa58c2c544d8191,64,252973,0,0,4,0.0756,0.606,0.591,0,0.328,-7.228,0.087,0.477,95.802,FutureSex/LoveSounds,https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091
40,"You",Lloyd,Lloyd featuring Lil Wayne,2007-01-01T07:00:00.000Z,5Y77SQxEr1eiofPeUTPHxM,https://open.spotify.com/track/5Y77SQxEr1eiofPeUTPHxM,,71,273133,5,0,5,0.102,0.412,0.876,0,0.297,-6.008,0.47,0.703,130.159,Street Love,https://i.scdn.co/image/ab67616d00001e02eec376776dc8377060f2be5c
41,"Wait for You",Elliott Yamin,Elliott Yamin,2007-01-01T07:00:00.000Z,0U969xYNlAyfzi8P1TaO7u,https://open.spotify.com/track/0U969xYNlAyfzi8P1TaO7u,https://p.scdn.co/mp3-preview/688f14a24c51ab9ee7fe2803d7de6470f2806b3d?cid=957b95b824cd41e99aa58c2c544d8191,64,261320,0,1,4,0.25,0.764,0.487,0,0.184,-6.734,0.0281,0.352,116.027,Elliott Yamin,https://i.scdn.co/image/ab67616d00001e029fdd7d1b6b208937157ee182
42,"Last Night",Diddy,Diddy featuring Keyshia Cole,2007-01-01T07:00:00.000Z,3Cn1FSSTXeQ7hCfrbizrD0,https://open.spotify.com/track/3Cn1FSSTXeQ7hCfrbizrD0,,58,255773,3,0,4,0.166,0.916,0.849,0.000193,0.0859,-5.034,0.0639,0.974,121.002,Just Like You,https://i.scdn.co/image/ab67616d00001e02911ef35f75422d0482cec8bf
43,"Make It Rain",Fat Joe,Fat Joe featuring Lil Wayne,2007-01-01T07:00:00.000Z,4JPCdSaqs9dJd7RatFSHww,https://open.spotify.com/track/4JPCdSaqs9dJd7RatFSHww,https://p.scdn.co/mp3-preview/3138da4ab4315a4342f623936ece012cd4a3bcce?cid=957b95b824cd41e99aa58c2c544d8191,60,247413,11,0,4,0.0106,0.744,0.697,0,0.0842,-5.063,0.197,0.767,149.28,"Me, Myself & I",https://i.scdn.co/image/ab67616d00001e02325d6857d7b1ddfed62e7f0d
44,"Make Me Better",Fabolous,Fabolous featuring Ne-Yo,2007-01-01T07:00:00.000Z,0YkJU6TjjwzsVXUPRIO0DB,https://open.spotify.com/track/0YkJU6TjjwzsVXUPRIO0DB,,62,253573,11,1,4,0.33,0.607,0.599,0,0.199,-6.886,0.0995,0.562,86.491,From Nothin' To Somethin' (Bonus Track Version),https://i.scdn.co/image/ab67616d00001e020257cdc367bb5b3f41eb949f
45,"Ice Box",Omarion,Omarion featuring Timbaland,2007-01-01T07:00:00.000Z,5qhlC4Rzals34zxovrPzKp,https://open.spotify.com/track/5qhlC4Rzals34zxovrPzKp,https://p.scdn.co/mp3-preview/6981c13770bbab504f06231b8f8a6fca52a2557e?cid=957b95b824cd41e99aa58c2c544d8191,60,256427,8,1,4,0.189,0.775,0.731,0,0.129,-5.446,0.134,0.821,131.105,21,https://i.scdn.co/image/ab67616d00001e02e46949ba98bda55f555941b3
46,"Lips of an Angel",Hinder,Hinder,2007-01-01T07:00:00.000Z,40LQiUUUKXVGyNs09lHVjW,https://open.spotify.com/track/40LQiUUUKXVGyNs09lHVjW,,73,261853,2,1,4,0.0217,0.476,0.736,0.00000108,0.203,-5.38,0.0343,0.251,129.084,Extreme Behavior,https://i.scdn.co/image/ab67616d00001e02395bf2151b99ef7f8b3116b5
47,"Waiting on the World to Change",John Mayer,John Mayer,2007-01-01T07:00:00.000Z,5imShWWzwqfAJ9gXFpGAQh,https://open.spotify.com/track/5imShWWzwqfAJ9gXFpGAQh,https://p.scdn.co/mp3-preview/50fc46ef0800aef6c599266eb18592c784e93209?cid=957b95b824cd41e99aa58c2c544d8191,74,201173,2,1,4,0.159,0.577,0.756,0.000232,0.249,-5.82,0.115,0.663,176.75,Continuum,https://i.scdn.co/image/ab67616d00001e027af5fdc5ef048a68db62b85f
48,"Lost Without U",Robin Thicke,Robin Thicke,2007-01-01T07:00:00.000Z,4V2F0DZrAXOWq9hkwMMG3x,https://open.spotify.com/track/4V2F0DZrAXOWq9hkwMMG3x,,64,254147,0,1,5,0.226,0.664,0.351,0.00000238,0.106,-12.136,0.118,0.816,113.204,The Evolution of Robin Thicke,https://i.scdn.co/image/ab67616d00001e02bc017391cc42cbc90dc02d5b
49,"I'm a Flirt",R. Kelly,R. Kelly featuring T.I. and T-Pain,2007-01-01T07:00:00.000Z,6w1DBbA8akxHPiBQ6nAyJq,https://open.spotify.com/track/6w1DBbA8akxHPiBQ6nAyJq,https://p.scdn.co/mp3-preview/fe3136560143351cadaca4969bb0adb632cf132f?cid=957b95b824cd41e99aa58c2c544d8191,62,330600,8,0,4,0.0716,0.835,0.571,0,0.0604,-4.771,0.102,0.902,138.038,The Essential R. Kelly,https://i.scdn.co/image/ab67616d00001e023ef7d540c94263b3780b2669
50,"If Everyone Cared",Nickelback,Nickelback,2007-01-01T07:00:00.000Z,44w63XqGr3sATAzOnOySgF,https://open.spotify.com/track/44w63XqGr3sATAzOnOySgF,https://p.scdn.co/mp3-preview/d423b11231b2e47a25e92954023b475e49976e1b?cid=957b95b824cd41e99aa58c2c544d8191,57,215106,6,0,4,0.000273,0.522,0.874,0.00579,0.261,-4.392,0.0362,0.196,132.018,All the Right Reasons (Special Edition),https://i.scdn.co/image/ab67616d00001e02370c5990491ceebeb40fa045
51,"Get It Shawty",Lloyd,Lloyd,2007-01-01T07:00:00.000Z,2a03afRiyAbNAleOByVju4,https://open.spotify.com/track/2a03afRiyAbNAleOByVju4,,61,209533,5,0,4,0.123,0.822,0.905,0,0.0496,-4.032,0.241,0.674,128.014,Street Love,https://i.scdn.co/image/ab67616d00001e02eec376776dc8377060f2be5c
52,"Face Down",The Red Jumpsuit Apparatus,The Red Jumpsuit Apparatus,2007-01-01T07:00:00.000Z,4wzjNqjKAKDU82e8uMhzmr,https://open.spotify.com/track/4wzjNqjKAKDU82e8uMhzmr,,76,192000,7,0,4,0.000665,0.545,0.932,0,0.127,-2.189,0.0399,0.464,92.956,Don't You Fake It,https://i.scdn.co/image/ab67616d00001e02f98edbc89407338a90437d34
53,"The Way I Live",Baby Boy da Prince,Baby Boy da Prince,2007-01-01T07:00:00.000Z,68Zq7PMcPIQE8ol1x3gAqw,https://open.spotify.com/track/68Zq7PMcPIQE8ol1x3gAqw,,58,324907,0,1,4,0.0147,0.88,0.438,0,0.0907,-7.562,0.248,0.714,90.02,Across The Water,https://i.scdn.co/image/ab67616d00001e027d3d648019f25dee60804ec0
54,"Shortie Like Mine",Bow Wow,Bow Wow featuring Chris Brown and Johntá Austin,2007-01-01T07:00:00.000Z,6oUGAx0vkBcnGzYkvw0ZsA,https://open.spotify.com/track/6oUGAx0vkBcnGzYkvw0ZsA,https://p.scdn.co/mp3-preview/c383a09f6d0b12d2c6d33de86a5dffc2fd47b0ce?cid=957b95b824cd41e99aa58c2c544d8191,68,268067,7,0,4,0.0745,0.758,0.642,0,0.191,-8.128,0.221,0.701,142.078,The Price Of Fame,https://i.scdn.co/image/ab67616d00001e021a16a162f671e39c206dd3ef
55,"It Ends Tonight",The All-American Rejects,The All-American Rejects,2007-01-01T07:00:00.000Z,1FMHNVeJ9s1x1l1WlaRs2I,https://open.spotify.com/track/1FMHNVeJ9s1x1l1WlaRs2I,,61,244827,0,1,4,0.00228,0.454,0.636,0,0.154,-4.731,0.0273,0.313,87.89,Move Along,https://i.scdn.co/image/ab67616d00001e02aaf8c068ffe217db825a1945
56,"A Bay Bay",Hurricane Chris,Hurricane Chris,2007-01-01T07:00:00.000Z,6MnFB3qurhmGs1xdjrz5Bg,https://open.spotify.com/track/6MnFB3qurhmGs1xdjrz5Bg,https://p.scdn.co/mp3-preview/8daebc827f16450eab134348fd38695ab7fb6108?cid=957b95b824cd41e99aa58c2c544d8191,53,257120,6,1,3,0.105,0.577,0.668,0,0.0924,-4.884,0.514,0.702,60.709,A Bay Bay,https://i.scdn.co/image/ab67616d00001e02a41b92dc935ed1dc72393423
57,"Because of You",Ne-Yo,Ne-Yo,2007-01-01T07:00:00.000Z,6CFPFnS9EcLs2I0nWqtWci,https://open.spotify.com/track/6CFPFnS9EcLs2I0nWqtWci,,76,266840,0,0,4,0.528,0.81,0.538,0,0.0951,-5.784,0.0356,0.828,109.97,Because Of You,https://i.scdn.co/image/ab67616d00001e02ec4f8c81eb9ddee00e01798d
58,"I Tried",Bone Thugs-n-Harmony,Bone Thugs-n-Harmony featuring Akon,2007-01-01T07:00:00.000Z,2elA6JLRaQ6iB7hxiuTKN4,https://open.spotify.com/track/2elA6JLRaQ6iB7hxiuTKN4,,63,287480,4,1,4,0.0104,0.727,0.71,0,0.107,-6.142,0.0742,0.378,81.995,Strength & Loyalty,https://i.scdn.co/image/ab67616d00001e020c078eab10f525a0bd0eb6b3
59,"Welcome to the Black Parade",My Chemical Romance,My Chemical Romance,2007-01-01T07:00:00.000Z,5wQnmLuC1W7ATsArWACrgW,https://open.spotify.com/track/5wQnmLuC1W7ATsArWACrgW,https://p.scdn.co/mp3-preview/0c19f3a680ff92f9d38a34b3310e6ff1a661ab1e?cid=957b95b824cd41e99aa58c2c544d8191,78,311107,2,1,4,0.000289,0.217,0.905,0.00011,0.222,-4.103,0.0752,0.236,96.95,The Black Parade,https://i.scdn.co/image/ab67616d00001e0217f77fab7e8f18d5f9fee4a1
60,"Shawty",Plies,Plies featuring T-Pain,2007-01-01T07:00:00.000Z,0mYoKqA23wUUj7BTEgNzjg,https://open.spotify.com/track/0mYoKqA23wUUj7BTEgNzjg,https://p.scdn.co/mp3-preview/848921263418cce85d80495af0421a7def00c7cd?cid=957b95b824cd41e99aa58c2c544d8191,63,255413,4,0,5,0.0419,0.444,0.708,0,0.0775,-5.926,0.126,0.26,105.412,The Real Testament,https://i.scdn.co/image/ab67616d00001e022d9f3326c45a2733eea2164f
61,"Chasing Cars",Snow Patrol,Snow Patrol,2007-01-01T07:00:00.000Z,11bD1JtSjlIgKgZG2134DZ,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ,,79,267933,9,1,4,0.209,0.563,0.592,0.0000508,0.132,-4.571,0.0276,0.136,104.016,Eyes Open,https://i.scdn.co/image/ab67616d00001e0215a6fad25bd729dc98799b90
62,"Beautiful Liar",Beyoncé,Beyoncé and Shakira,2007-01-01T07:00:00.000Z,2HWWNoWEEEECwZhAiLg7ib,https://open.spotify.com/track/2HWWNoWEEEECwZhAiLg7ib,https://p.scdn.co/mp3-preview/4123e211fa9f615320415bba6faf4bfabd163e51?cid=957b95b824cd41e99aa58c2c544d8191,63,199853,8,1,4,0.00554,0.764,0.751,0.000237,0.164,-3.74,0.0703,0.418,91.977,B'Day Deluxe Edition,https://i.scdn.co/image/ab67616d00001e02026e88f624dfb96f2e1ef10b
63,"SexyBack",Justin Timberlake,Justin Timberlake featuring Timbaland,2007-01-01T07:00:00.000Z,0O45fw2L5vsWpdsOdXwNAR,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,https://p.scdn.co/mp3-preview/e4ff7d627759f7c67e5814ddd821ba6b507136da?cid=957b95b824cd41e99aa58c2c544d8191,78,242733,7,0,4,0.0584,0.967,0.583,0,0.0519,-5.562,0.0789,0.964,117,FutureSex/LoveSounds,https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091
64,"Keep Holding On",Avril Lavigne,Avril Lavigne,2007-01-01T07:00:00.000Z,4UPcXTh26ilb7owtuyHqNI,https://open.spotify.com/track/4UPcXTh26ilb7owtuyHqNI,https://p.scdn.co/mp3-preview/b5dfbfb86992d1a78fa6e5e3ab4800d539595b57?cid=957b95b824cd41e99aa58c2c544d8191,65,239907,7,1,3,0.0374,0.274,0.786,0,0.143,-2.354,0.0333,0.146,161.061,The Best Damn Thing (Expanded Edition),https://i.scdn.co/image/ab67616d00001e02476cdf5837ae39eee951cc15
65,"Let It Go",Keyshia Cole,Keyshia Cole featuring Missy Elliott and Lil' Kim,2007-01-01T07:00:00.000Z,2RqZFOLOnzVmHUX7ZMcaES,https://open.spotify.com/track/2RqZFOLOnzVmHUX7ZMcaES,,69,238333,10,0,4,0.197,0.806,0.721,0,0.209,-5.167,0.215,0.781,94.967,Just Like You,https://i.scdn.co/image/ab67616d00001e02911ef35f75422d0482cec8bf
66,"Apologize",Timbaland,Timbaland featuring OneRepublic,2007-01-01T07:00:00.000Z,6ucR4KfvsBFWCMVFDvyKKl,https://open.spotify.com/track/6ucR4KfvsBFWCMVFDvyKKl,,74,184400,8,1,4,0.0292,0.653,0.604,0,0.097,-6.017,0.0278,0.101,118.016,Shock Value,https://i.scdn.co/image/ab67616d00001e02755a9f1e89ad8e8cf91d4956
67,"Bubbly",Colbie Caillat,Colbie Caillat,2007-01-01T07:00:00.000Z,0rFOs9paloAvEtzwDX1Kmc,https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc,,69,196280,9,1,4,0.603,0.697,0.474,0,0.11,-6.663,0.0351,0.249,127.904,Coco,https://i.scdn.co/image/ab67616d00001e02d8126126dc45e87c32ad916d
68,"Like a Boy",Ciara,Ciara,2007-01-01T07:00:00.000Z,358bOvBiZCS9fRzNYosw6c,https://open.spotify.com/track/358bOvBiZCS9fRzNYosw6c,https://p.scdn.co/mp3-preview/ba07e7b700d619d5fb9f874affe8633a6e9d03c8?cid=957b95b824cd41e99aa58c2c544d8191,61,237053,0,0,4,0.267,0.701,0.724,0,0.0867,-5.751,0.145,0.425,132.035,The Evolution,https://i.scdn.co/image/ab67616d00001e028136c2c2762cba40cb51f9aa
69,"Who Knew",Pink,Pink,2007-01-01T07:00:00.000Z,2hns6Dv29Yrg68AVTJiAyA,https://open.spotify.com/track/2hns6Dv29Yrg68AVTJiAyA,https://p.scdn.co/mp3-preview/333e86ac45cda9d9d8af7e245b5cc961c8b0ddd2?cid=957b95b824cd41e99aa58c2c544d8191,69,208493,9,1,4,0.00462,0.688,0.734,0,0.0756,-4.569,0.0274,0.46,140.004,I'm Not Dead,https://i.scdn.co/image/ab67616d00001e020156b42e6443277454bb30fa
70,"Never Again",Kelly Clarkson,Kelly Clarkson,2007-01-01T07:00:00.000Z,24y3tSyLdRbpVsKhQrR2oj,https://open.spotify.com/track/24y3tSyLdRbpVsKhQrR2oj,https://p.scdn.co/mp3-preview/fa98011177645f9c7ec404c5105087673f281df2?cid=957b95b824cd41e99aa58c2c544d8191,46,217293,7,0,4,0.00168,0.514,0.91,0.00187,0.224,-2.978,0.0714,0.472,145.907,My December,https://i.scdn.co/image/ab67616d00001e024ded83be3055a4884d131009
